Lat,Long_,Deaths,Case_Fatality_Ratio
40.56163713,-81.92635677,191,3.326367119
41.14651175,-82.59867951,,1.307374498
39.01914254,-82.6181856,148,1.288343558
40.38614126,-80.76259514,,1.846405229
40.39830217,-82.42027563,,1.521216974
41.69710807,-81.23676539,,1.319655396
38.59743452,-82.53466552,,1.220927733
40.09136236,-82.48185785,,0.9801067443
40.38996525,-83.76784341,179,1.425140112
41.29553751,-82.15083537,,1.198412881
41.62101218,-83.65468618,,1.211058621
39.89381073,-83.40178317,144,1.267605634
41.01631101,-80.77287029,,1.769965423
40.58610662,-83.15736305,,1.189681082
41.11770589,-81.8998621,,1.079442086
39.09224872,-82.0305041,103,1.666122182
40.54043046,-84.62912742,147,1.309534487
40.0543329,-84.22871271,,1.619133458
39.72984936,-81.08464734,85,2.022910066
39.75394919,-84.29050975,,1.378465211
39.62081738,-81.85308173,62,1.529731063
40.5236356,-82.7892599,112,1.211465657
39.96575964,-81.94363275,,1.021500146
39.76818851,-81.45937183,61,1.591027647
41.53781826,-83.0940185,152,1.41857386
41.11676341,-84.5801017,77,1.387114437
39.73508655,-82.23804971,134,1.308411215
39.64170392,-83.0243386,,1.142857143
39.07634001,-83.06769584,135,1.379452337
41.16793482,-81.19735782,,1.115311027
39.7420247,-84.64787018,,1.805629315
41.02094889,-84.1336111,164,1.693858464
40.77180308,-82.5379961,,1.393791528
39.33705391,-83.06000914,,1.315627184
41.35624126,-83.137872,,1.505212604
38.80270163,-82.98907345,,1.029313045
41.12351311,-83.12783209,,1.572041055
40.33163494,-84.20258189,199,1.521174132
40.81482476,-81.36437305,,1.883989748
41.12464734,-81.53123079,,1.307696729
41.31735028,-80.76109643,,1.942615149
40.44214695,-81.47226262,,2.137527727
,,6,
40.30016061,-83.37239023,114,0.5813953488
40.8554138,-84.591117,160,1.968847352
39.25208988,-82.4831444,59,1.64162493
39.42581994,-84.16557457,,0.8991714072
39.45690571,-81.49121382,,1.604740977
40.82925852,-81.88844833,,1.662860405
41.56052014,-84.58429552,172,1.4688094
41.36224827,-83.62285108,,1.026563658
40.84339621,-83.30734173,110,1.681061073
35.88494195,-94.65859267,78,0.8183821215
36.73090616,-98.32408495,17,0.9164420485
34.37366573,-96.03802487,56,1.214750542
36.7496847,-100.4758872,11,0.9632224168
35.26862449,-99.68128023,108,1.532349603
35.87518314,-98.43307003,51,1.793248945
33.96472458,-96.25903472,144,0.8641901218
35.17364557,-98.37534464,186,1.907301066
35.5426055,-97.98465569,,0.8916061648
34.25103751,-97.28552485,,1.374477101
35.90692775,-94.99980896,165,0.9683666882
34.02807439,-95.54771129,69,1.406154473
36.74817177,-102.5173885,9,1.315789474
35.20413532,-97.32519562,,0.9022432768
34.58840127,-96.29798747,25,1.230920729
34.65973764,-98.47195055,,1.103527627
34.28845626,-98.37053567,35,2.140672783
36.76268118,-95.20916602,63,1.077844311
35.90230551,-96.37086028,,1.617102919
35.63853802,-99.00170785,176,1.870947167
36.40823634,-94.80325046,,1.656377052
35.98772922,-99.00730714,35,2.902155887
36.2180194,-99.75324573,11,1.094527363
36.3791334,-97.78265517,,1.75806726
34.70418038,-97.30811132,154,1.859005311
35.0167709,-97.88339847,,1.575566598
36.796297,-97.78638765,17,1.366559486
34.93535801,-99.5605612,43,2.788586252
34.7440135,-99.84741652,12,1.465201465
36.78836519,-99.6679804,13,1.581508516
35.222576,-95.11513306,42,1.288343558
35.04912569,-96.24921145,64,2.122015915
34.58781741,-99.41138784,112,1.402454295
34.11130184,-97.83182974,29,1.909150757
34.31440473,-96.66011537,57,1.510333863
36.81799745,-97.14421435,,1.508196721
35.94530008,-97.94193268,71,1.497574351
34.91671958,-98.97720696,56,2.405498282
34.87844729,-95.25215049,41,1.554797118
34.89851864,-94.70392124,117,0.7745266781
35.70270942,-96.8812462,147,1.534286609
35.91899576,-97.44352845,174,1.316984559
33.95273467,-97.23906784,45,1.179554391
36.31149996,-98.53467076,41,1.594710229
34.02311222,-96.76855464,48,0.8783165599
36.30179091,-95.23175116,172,1.358931816
35.01123903,-97.44572302,143,1.007326007
34.11664328,-94.77222373,174,1.83138617
35.37235506,-95.66599306,129,2.307692308
34.48116015,-97.06826283,84,1.633923361
35.61318461,-95.37802952,,1.580344726
36.38953329,-97.22928674,46,1.302009624
36.79843529,-95.61902331,46,1.452478686
35.46485198,-96.32639984,65,1.570807153
35.55140095,-97.40716948,,1.109863968
35.64661916,-95.96432828,,1.825362001
36.62888819,-96.39635704,182,1.363193768
36.83532655,-94.81011909,133,1.175638646
,,0,
36.31743373,-96.7033176,87,1.769731489
36.07695283,-96.97584944,189,0.8409717896
34.92065823,-95.7513432,,1.697944593
34.72959848,-96.68337199,167,1.062205826
35.20614018,-96.94923008,,1.173690734
34.41635232,-95.37603505,47,1.485461441
35.68711719,-99.69666167,16,1.492537313
36.37004357,-95.60406759,,1.320250359
35.16478725,-96.61686741,144,1.930036188
35.49447108,-94.75463785,114,0.9008297116
34.48556989,-97.85141892,,1.661794122
36.74777635,-101.4889765,58,0.8659301284
34.37288446,-98.92426619,37,2.071668533
36.11939621,-95.94013939,,1.134856158
,,,1564.341085
35.96024096,-95.51911308,,1.118568233
36.71380786,-95.90514104,,1.833531196
35.29071824,-98.99180434,59,1.861198738
36.76705782,-98.86573064,45,1.679104478
36.42316318,-99.26283045,86,1.419844808
44.70915557,-117.6749883,63,1.667990469
44.49167306,-123.4316987,90,0.4178854994
45.18787398,-122.2179634,,0.9380181794
45.99712889,-123.660711,61,0.9949437286
45.94464254,-123.0890898,115,1.148965931
43.17406868,-124.0594514,188,1.285382196
44.14230227,-120.356297,95,1.223123471
42.45911325,-124.157282,67,1.488888889
43.91570171,-121.2289121,,0.6172432004
43.27941273,-123.167291,,1.789132388
45.37160076,-120.2048869,6,1.886792453
44.49024544,-119.0068631,26,1.173814898
43.06422669,-118.9666306,41,2.11013896
45.51872811,-121.6552036,49,1.073619632
42.43201126,-122.7289309,,1.151012032
44.62806839,-121.17832,103,1.153803069
42.3665549,-123.5561938,,1.908471276
42.68762984,-121.6496461,,1.440938603
42.79246693,-120.3850163,32,1.946472019
43.93727035,-122.847753,,0.8808811391
44.64252874,-123.869912,110,1.216545012
44.48899494,-122.5373154,,0.9760724558
43.1937027,-117.6227395,125,1.318704505
44.90287942,-122.5815117,,0.954016852
45.41846568,-119.584546,37,1.112781955
45.54747959,-122.4169351,,0.8551595821
44.90322804,-123.4128888,160,0.7991209669
45.41501554,-120.6827834,6,1.554404145
45.46248721,-123.712066,75,1.524700142
45.59073056,-118.7353826,,0.9549847896
,,0,0
45.30915495,-118.0068979,94,1.627705628
45.57894064,-117.183538,23,1.484828922
45.16292781,-121.1670954,75,1.137397634
45.55972701,-123.0955257,,0.623842805
44.72698162,-120.0281427,3,0.9900990099
45.23330449,-123.3086963,,1.151898167
39.87140411,-77.21610347,,1.328730541
40.46809875,-79.98167747,,1.119386143
40.81665618,-79.46290811,,2.111580351
40.6825484,-80.34921611,,1.692342876
40.00522157,-78.48998442,,2.256532067
40.41570541,-75.92457766,,1.39849393
40.47961444,-78.34917412,,1.950539882
41.78869215,-76.51570822,,1.133426128
40.33682119,-75.10836643,,1.378897277
40.91152759,-79.91351055,,1.517453494
40.49527404,-78.71377428,,1.895723381
41.43625568,-78.20376845,22,2.224469161
40.91545395,-75.7068525,,1.6861946
40.92058903,-77.82200624,,0.8939766869
39.97291773,-75.74768357,,1.122968543
41.19265812,-79.42413524,,2.235500155
41.00110782,-78.47592663,,1.64294463
41.23255967,-77.63785995,140,1.28346168
41.04821986,-76.40565017,,1.43558347
41.68447709,-80.10760592,,1.46371718
40.1625372,-77.26130755,,1.553672316
40.41377078,-76.77993242,,1.488200195
39.91680171,-75.40243663,,1.472319521
41.42822061,-78.64524744,115,1.369699857
41.99253829,-80.03301954,,1.237942805
39.92041012,-79.64291195,,1.941188782
41.51095103,-79.23229292,35,1.394422311
39.92956518,-77.72157791,,1.556986503
39.92913544,-78.11163677,70,1.406752412
39.85746531,-80.22357106,117,1.123056249
40.42162652,-77.97673273,,2.011938979
40.65241041,-79.08963285,,1.807369949
41.12913106,-78.9986361,,2.392739274
40.53358749,-77.3997513,191,3.388928318
41.43564672,-75.60379201,,1.535045205
40.03904563,-76.24770128,,1.396787594
40.99206278,-80.33393706,,1.981894885
40.36680311,-76.45651841,,1.264822134
40.6154815,-75.59435245,,1.238546429
41.17823008,-75.98447579,,1.683185609
41.34310539,-77.06629984,,1.701478526
41.80938602,-78.56478358,168,1.748360912
41.30248872,-80.25816981,,1.93771876
40.61116939,-77.61070738,,2.035847142
41.05934058,-75.34031025,,1.244254409
40.21053671,-75.36652296,,1.318279039
41.03023987,-76.66345939,96,1.666088164
40.75182733,-75.30471829,,1.235048337
40.84785433,-76.70798222,,2.073674753
40.40206612,-77.26297447,196,1.916870416
40.00338507,-75.1379271,,1.421856793
41.33155042,-75.03208106,110,0.848372667
41.74471626,-77.89559864,99,2.612826603
40.70497338,-76.2150785,,1.794165942
40.77129231,-77.06840691,168,1.759530792
39.97172723,-79.02699593,,1.982509958
41.44634738,-76.51246591,38,2.823179792
41.82147784,-75.80071959,126,1.281660055
41.77255149,-77.25433032,,2.13871677
,,0,
40.96188846,-77.05996014,159,1.192172153
41.40323442,-79.75845449,,1.950642825
41.81304978,-79.26969577,,2.485131691
40.19208869,-80.24582867,,1.132745628
41.64938475,-75.29956506,199,1.544791181
40.3137798,-79.46615476,,1.560181369
41.51955538,-76.01074915,119,1.870775035
39.9210089,-76.73040131,,1.126801633
18.180117,-66.754367,0,0
18.360255,-67.175131,0,0
18.459681,-67.120815,0,0
18.251619,-66.126806,0,0
18.131361,-66.264131,0,0
18.287985,-67.120611,0,0
18.406631,-66.675077,0,0
17.998457,-66.056546,0,0
18.445533,-66.560531,0,0
18.201592,-66.30963,0,0
18.34946,-66.168435,0,0
18.040993,-67.154391,0,0
18.211615,-66.050779,0,0
18.418578,-66.860206,0,0
18.328802,-65.887612,0,0
18.374986,-65.956831,0,0
18.437269,-66.143306,0,0
18.102851,-66.14914,0,0
18.251818,-65.666416,0,0
18.28885,-66.516475,0,0
18.173559,-66.161179,0,0
18.097597,-66.36014,0,0
18.224687,-66.221622,0,0
18.304264,-66.327738,0,0
18.31586,-65.28813,0,0
18.436115,-66.278669,0,0
18.318373,-65.666866,0,0
18.373715,-66.560488,0,0
17.982429,-66.919643,0,0
18.007516,-66.133908,0,0
18.039942,-66.79186,0,0
18.345114,-66.114523,0,0
18.266461,-65.979705,0,0
18.410928,-66.796326,0,0
18.134532,-67.113972,0,0
18.145211,-65.810174,0,0
18.44981,-67.005093,0,0
18.211446,-66.58878,0,0
18.050764,-66.494581,0,0
18.223793,-65.909109,0,0
18.011661,-67.040585,0,0
18.269035,-66.867236,0,0
18.23679,-66.98362,0,0
18.187527,-65.869468,0,0
18.425688,-65.89943,0,0
18.342114,-65.725097,0,0
18.420473,-66.490461,0,0
18.171795,-66.942126,0,0
18.017889,-65.922235,0,0
18.2013,-67.1452,0,0
18.377805,-67.080952,0,0
18.316963,-66.420383,0,0
18.230637,-65.753897,0,0
18.288019,-66.252703,0,0
18.215046,-66.433604,0,0
,,0,0
18.03174,-66.012242,0,0
18.059645,-66.721572,0,0
18.059498,-66.613748,0,0
18.439692,-66.926113,0,0
18.335443,-67.23174,0,0
18.346329,-65.813742,0,0
18.08282,-66.943758,0,0
18.010387,-66.256592,0,0
18.111484,-67.038581,0,0
18.386933,-66.061128,0,0
18.147987,-65.976392,0,0
18.328646,-66.971214,0,0
17.994525,-66.388913,0,0
18.362406,-66.246616,0,0
18.431446,-66.213553,0,0
18.336159,-65.998884,0,0
,,,22.09450322
18.271214,-66.702984,0,0
18.409346,-66.33725,0,0
18.428262,-66.397924,0,0
18.123276,-65.440971,0,0
18.127951,-66.473115,0,0
18.070399,-65.896289,0,0
18.080374,-66.858814,0,0
,,0,
41.71018079,-71.28652315,190,1.106516802
41.67106337,-71.57641596,,0.8879184862
41.5642026,-71.26569799,103,0.4039057292
41.87064746,-71.57753536,,0.9927215343
,,2,0.006771626883
41.45961631,-71.61435303,,0.6376783695
34.22333378,-82.46170658,72,0.9436435125
33.54338026,-81.63645384,,0.8872290395
32.98837386,-81.35321066,24,1.008403361
34.51828081,-82.63959517,,1.567739279
33.21927586,-81.05659969,76,1.821668265
33.26679302,-81.43584352,105,1.58061117
32.39226291,-80.72619758,,0.7720609261
33.20222596,-79.94654523,,0.7255701462
33.66926881,-80.77722168,61,1.753881541
32.82487866,-79.96512315,,0.7425431363
35.05122251,-81.61828622,,1.829234287
34.69249168,-81.1583216,161,1.314500327
34.64137396,-80.1564014,,1.424225664
33.66610974,-80.21647898,166,1.577796787
32.87582989,-80.67641292,,2.048993716
34.33358335,-79.96027485,,1.545182801
34.39007791,-79.37741872,151,1.319353429
33.0794369,-80.40502652,,0.792058914
33.77221995,-81.96231108,73,0.8962553714
34.39287073,-81.1195624,112,1.514536849
34.02361754,-79.70189312,,1.374486601
33.43443342,-79.33202141,,1.23656475
34.89502264,-82.37295012,,1.0341144
34.15272415,-82.12715789,,1.238924475
32.77419582,-81.13845571,87,1.483123082
33.9212828,-78.99555293,,1.057429971
32.43171982,-81.02487495,97,1.379016207
34.33988254,-80.58763164,,1.015889555
34.68270843,-80.70513032,,0.9770922519
34.48244419,-82.00490796,,1.389259952
34.16393091,-80.25690731,98,1.969057665
33.89665987,-81.27146426,,0.7753939434
34.07859748,-79.36400756,170,1.636031181
34.59905577,-79.67561152,114,1.184908014
33.90161443,-82.30794338,41,1.52757079
34.28629098,-81.59935761,,1.337165709
34.75225169,-83.06742317,,1.303675592
33.4391073,-80.79886287,,1.52027616
34.88807695,-82.72791551,,1.244220577
34.01791263,-80.90267209,,0.6453107207
34.00795823,-81.72713237,84,1.882142057
34.92960077,-81.99225984,,1.403339192
33.91826534,-80.37942316,,1.226332654
,,0,
34.68835752,-81.61730349,159,1.66841553
33.62190129,-79.72767442,151,1.498461844
34.97281497,-81.18085944,,0.777863611
43.71757685,-98.56050467,18,2.024746907
44.41464384,-98.27858469,64,1.172375893
43.19486375,-101.6665572,16,1.760176018
42.98914167,-97.88592746,42,1.680672269
44.36974375,-96.79079945,62,0.6716498754
45.58994323,-98.35165355,132,1.118928541
43.71756379,-99.08118954,27,1.628468034
44.07657829,-99.20814467,18,2.65095729
44.90608745,-103.5079318,48,1.511335013
45.77074915,-100.0510181,7,2.302631579
43.20660134,-98.58856175,37,1.070911722
44.85834507,-97.72925109,12,1.287553648
42.91296147,-96.97656917,26,0.6777893639
44.97788119,-97.18827677,106,1.028327513
45.70889983,-101.1970473,18,1.513877208
43.67741105,-103.4534521,28,1.147070873
43.67490933,-98.14458906,86,1.243133854
45.367281,-97.60737498,40,2.749140893
44.75994309,-96.66943645,12,1.021276596
45.15639647,-100.8709139,46,1.367419738
43.38520741,-98.36978007,16,2.007528231
45.41846445,-99.21545423,17,1.633045149
43.23929297,-103.5275691,44,1.835627868
45.07082625,-99.14535601,17,2.507374631
45.1723937,-96.77002276,51,2.146464646
43.19419064,-99.18883902,34,2.826267664
44.29299053,-101.539099,12,2.339181287
44.67385954,-97.18829593,41,2.346880366
44.54708407,-99.00386459,13,1.996927803
43.6746384,-97.78715148,6,0.8219178082
45.58015551,-103.4958629,3,1.376146789
44.39091534,-99.99661148,62,1.251008878
43.33449012,-97.75536441,39,1.973684211
44.54747703,-99.48572582,8,2.312138728
43.69318385,-101.6255063,21,2.900552486
44.06637798,-98.62965972,20,4.22832981
43.96278565,-100.6940008,2,1.047120419
44.36956169,-97.4913945,25,1.641497045
44.02193107,-97.12926365,28,1.079830312
44.35919441,-103.7929428,88,1.150326797
43.27841182,-96.7203905,110,0.6403539411
43.89522709,-99.85201878,14,1.002147459
45.75870838,-97.59855639,15,1.626898048
43.6742571,-97.36863144,32,2.166553825
45.76626028,-99.22118798,15,2.851711027
44.56676791,-102.7162741,68,0.8277541083
43.58078848,-100.7563186,8,1.257861635
44.02197882,-97.60992207,15,2.819548872
43.67441641,-96.7910885,,0.8675263775
44.02266214,-96.67081159,29,1.74488568
43.33749164,-102.5555498,62,1.29193582
44.0025835,-102.8240777,,0.9703376459
45.49049506,-102.4755586,19,2.402022756
45.06583079,-99.95498503,9,1.158301158
45.62975048,-96.94672673,56,2.010050251
44.02351092,-98.0909816,8,1.203007519
44.93837606,-98.34626602,36,2.144133413
44.41381872,-100.7349153,9,1.25
44.71571812,-100.1278092,3,1.140684411
43.19338568,-100.7195503,53,1.411075612
43.34459388,-99.8854891,29,1.74383644
43.3109081,-97.14865776,64,2.946593002
,,0,
42.83112163,-96.6557828,55,1.276990945
45.43019636,-100.0307514,28,1.886792453
43.00924485,-97.39467635,60,0.8832621817
44.97881876,-101.6654622,11,1.555869873
36.12684348,-84.19965764,,1.417678413
35.51123746,-86.45549096,,1.400703187
36.07110411,-88.06849355,101,1.838034577
35.59942968,-85.20611967,63,1.188230856
35.68938198,-83.92847788,,1.06374033
35.15739424,-84.857186,,1.171813558
36.40355516,-84.1510856,183,1.195453358
35.80990797,-86.05738983,75,1.474636256
35.97366108,-88.45189331,169,1.51623901
36.28969086,-82.12588974,,1.766852314
36.26136216,-87.08903581,139,1.079947168
35.42527478,-88.6095842,102,1.466531146
36.48319149,-83.65947309,,1.901627354
36.55151008,-85.53930419,57,2.18307162
35.9278914,-83.11828725,,1.67531193
35.49090731,-86.07311784,,1.416138073
35.81830662,-89.14916269,89,1.419457735
35.95271721,-84.99840585,,1.79718928
36.17007426,-86.78646056,,0.7844720551
35.97616272,-85.83689361,108,1.435025246
35.60048904,-88.11043779,72,1.647220316
36.14669837,-87.35891709,,1.342213115
36.05931946,-89.41542855,,1.460910766
35.19615831,-89.41399032,197,1.427122573
36.38128818,-84.92870012,140,2.02890089
35.15634626,-86.09201039,,1.304627249
35.99438059,-88.93358327,,1.377514793
35.20222469,-87.03992678,,1.844262295
36.27469206,-83.51254721,118,1.458670989
36.17470125,-82.84691273,,1.526689063
35.38433717,-85.72142731,79,1.743544471
36.21990035,-83.26586179,,1.61242666
35.17670231,-85.16652245,,1.054358802
36.52692871,-83.22375847,43,1.679031628
35.20772017,-88.99161161,134,1.443498869
35.19732531,-88.18593755,172,1.63280805
36.44355426,-82.94885298,,1.721567685
35.58332824,-89.28536625,108,1.400414938
35.65581134,-88.38600175,182,1.691921539
36.33160906,-88.30121797,175,1.752618856
35.80609681,-87.47643507,121,1.462412376
36.28872054,-87.71878828,64,2.105614973
36.03958805,-87.77992872,84,1.417004049
36.36380466,-85.67239905,66,1.729106628
36.04818632,-83.45148924,,1.58780066
36.4552395,-81.84886538,108,1.786012352
35.99508821,-83.94635435,,1.005932088
36.3418017,-89.48921915,46,1.496908558
35.75893438,-89.6301591,115,1.246446534
35.21675201,-87.39787695,,1.358061621
35.52853208,-87.49022694,67,1.652281134
35.13738622,-86.58910106,182,1.580786026
35.73939663,-84.31145275,,1.215586146
36.53157855,-86.00778595,158,1.5625
35.61181957,-88.84076036,,1.251811833
35.12997174,-85.62265895,138,1.285634433
35.45798777,-86.76420988,132,1.066063641
35.6187413,-87.07462444,,1.089591914
35.42812616,-84.61520715,,1.449424342
35.17468549,-88.5647812,141,1.514500537
35.51558739,-84.81482914,62,1.520353114
35.44550387,-84.24902965,,1.519087418
36.49609412,-87.38550661,,1.014495106
35.27724699,-86.36230578,41,1.540195342
36.13248031,-84.64880098,95,1.25977987
36.35732446,-89.14921589,,1.619276362
,,,0.4622471069
36.34117832,-85.28989535,132,1.561945332
35.63708728,-87.86139634,60,2.190580504
36.55606529,-85.077633,39,1.843100189
35.12245443,-84.52075859,89,1.608530634
36.14005459,-85.50646123,,1.092708405
35.60536161,-84.93076643,168,1.439347958
35.84923189,-84.52458689,,1.3871241
36.52454807,-86.87346725,,1.287875795
35.84591405,-86.4107263,,0.8463427469
36.42325673,-84.50360494,136,1.171605789
35.36979721,-85.41022136,72,1.436552275
35.78077323,-83.52244332,,1.240132131
35.1864775,-89.89692423,,1.249660324
36.25359775,-85.95411046,94,1.314685315
36.50235092,-87.83920548,70,1.880709296
36.51240691,-82.30412917,,1.368184955
36.46824103,-86.45917204,,1.24362895
35.501942,-89.73694895,,1.19562689
36.39026213,-86.16087954,47,1.009883971
,,,0.6032315978
36.10890856,-82.43709629,105,1.592839806
36.28590426,-83.83651902,82,1.20216977
35.69864497,-85.45221699,48,2.183803458
35.6728299,-85.77969117,191,1.250245467
36.29472368,-82.4945472,,1.116503843
35.23868267,-87.78644456,81,1.207153502
36.29896232,-88.71990865,178,1.568005638
35.92929884,-85.45591799,143,1.470588235
35.89099229,-86.89281867,,0.5884091459
36.15496772,-86.29775884,,1.040735665
31.81534745,-95.65354823,,2.330312558
32.30468633,-102.6376548,73,1.482835669
31.25457347,-94.60901487,,2.959390258
28.10556197,-96.9995047,97,1.793307451
33.61569967,-98.68754589,30,1.165501166
34.96507426,-101.3574874,10,1.533742331
28.89333001,-98.52730485,,1.534592817
29.88548725,-96.27736949,83,1.20867919
34.06854817,-102.8299707,39,2.271403611
29.74619598,-99.24598147,80,1.897533207
30.10370699,-97.31206354,,0.932933683
33.61640794,-99.21352901,33,3.563714903
28.41761668,-97.74215593,155,1.58535338
31.03736027,-97.4785025,,1.118947998
29.44928723,-98.52019748,,0.9368804571
30.26640707,-98.3999852,35,1.112877583
32.74363984,-101.4316509,2,1.652892562
31.89978581,-97.63613524,75,1.564129301
33.44626922,-94.41834132,,1.863971502
29.18757369,-95.44563172,,0.8949932766
30.6636448,-96.30205577,,0.6101889265
29.81008251,-103.2520326,32,2.37388724
34.53026962,-101.2084947,8,1.428571429
27.03103197,-98.21808402,53,2.617283951
31.77430356,-98.99907113,,1.586545009
30.49273808,-96.62158484,68,1.147292053
30.78801353,-98.181887,178,1.331139695
29.83668859,-97.61814775,185,1.062668735
28.47048236,-96.61633945,54,0.7846556234
32.29760619,-99.37326312,76,2.211230724
26.14524221,-97.48140372,,1.595448972
32.97195142,-94.97790104,77,2.199371608
35.40365929,-101.3542669,38,2.227432591
33.07499881,-94.34646905,,2.295830954
34.53016752,-102.2617243,48,1.771871539
29.70972016,-94.67154501,73,0.588899645
31.837258,-95.16559897,,2.706956248
34.5293041,-100.2077916,34,1.145938659
33.78686685,-98.20771198,41,1.675521046
33.60425307,-102.8284499,25,2.463054187
31.88911733,-100.5297533,20,1.912045889
31.76736834,-99.45240766,74,3.62035225
33.18820114,-96.57264368,,0.586871441
34.96489496,-100.2700111,16,1.86697783
29.622098,-96.5273805,68,1.558203483
29.80811278,-98.27647225,,1.353965184
31.94854689,-98.55876441,79,1.997471555
31.32635934,-99.86473038,13,0.9715994021
33.63979567,-97.21240912,141,1.668441605
31.39078397,-97.79936155,,1.087112686
34.07783319,-100.2785062,9,2.387267905
31.43052248,-102.5143314,24,1.586252479
30.72367027,-101.4134238,20,1.481481481
33.61431553,-101.3000364,46,2.071139127
31.44506775,-104.5185739,14,2.573529412
36.27787176,-102.6020725,44,1.841774801
32.76670599,-96.7779605,,1.031493648
32.74255572,-101.9477242,100,2.904443799
29.08101855,-97.3568117,108,1.501042391
34.96522957,-102.6054267,117,2.057685543
33.38570922,-95.66921122,27,1.328086572
33.20521901,-97.11691153,,0.6503669502
33.61616822,-100.7788855,16,3.15581854
28.42270064,-99.75645095,51,0.8277876968
34.96517499,-100.8140093,26,2.001539646
27.68184592,-98.50864568,73,1.708401591
32.32743996,-98.83243566,118,3.523439833
31.86898877,-102.5429428,,1.684596975
29.98202582,-100.304252,11,1.913043478
31.76980765,-106.2363275,,1.534180702
32.34894117,-96.79371841,,1.070234114
32.23602653,-98.21773417,127,1.296182894
31.25350609,-96.93630086,68,1.542649728
33.59564294,-96.10751083,193,2.42036619
29.87788372,-96.92076062,116,2.141406683
32.74281316,-100.4019302,26,3.636363636
34.07227468,-101.3031546,49,2.129508909
33.97308618,-99.7767797,11,4.453441296
29.52704478,-95.77219463,,0.5087968183
33.17653242,-95.21917243,46,1.765157329
31.70422788,-96.15072516,85,2
28.86751206,-99.10804207,95,1.436347142
32.74055318,-102.6353295,83,3.488860866
29.40167322,-94.90469073,,0.7568799537
33.17969345,-101.2984114,30,2.03942896
30.31824095,-98.94676915,117,1.902129735
31.86942909,-101.5207776,3,1.339285714
28.65696592,-97.42760647,33,2.168199737
29.45634206,-97.49424032,106,2.002645003
35.40081878,-100.8129222,133,1.918915019
33.62744998,-96.67753461,,2.144780713
32.47940482,-94.81591935,,2.720549392
30.54579585,-95.98902499,125,1.258558196
29.58165339,-97.94786822,,0.9342883837
34.07044901,-101.8268114,,3.035085589
34.5307555,-100.6813852,24,1.880877743
31.70470573,-98.11083887,36,1.716738197
36.27743284,-101.3545796,30,1.321585903
34.28944521,-99.74632408,21,3.32278481
30.33364686,-94.38931817,,1.777530898
29.85864939,-95.39339521,,0.9183879756
32.54935988,-94.36934071,,1.521402785
35.84008013,-102.6029022,3,0.2010723861
33.17823584,-99.73037358,40,3.766478343
30.05669873,-98.02944344,,0.7199320572
35.83764858,-100.2703577,8,0.5606166783
32.21128872,-95.85846587,,2.420825734
26.39418217,-98.18299696,,1.550083617
31.99045053,-97.13423143,,2.037538894
33.60771256,-102.3431676,168,1.823510257
32.42990927,-97.83242024,,1.96237103
33.14875072,-95.56351139,189,2.218830711
31.31925973,-95.42226208,116,2.374616172
32.30621324,-101.4356444,191,2.454066555
31.45628381,-105.388178,18,1.554404145
33.12351514,-96.08551032,,1.940337224
35.84006574,-101.3546643,146,1.945888311
31.30375559,-100.982439,3,0.5084745763
33.23377248,-98.17283469,31,1.885644769
28.95472367,-96.57749563,61,1.57257025
30.74685667,-94.02667579,200,2.501250625
30.71490589,-104.1399973,10,3.649635036
29.8832777,-94.16434171,,1.415117278
27.04453923,-98.6968187,22,0.5902870942
27.73103938,-98.0904705,,1.62022035
32.37877812,-97.36615819,,1.505405775
32.73997145,-99.87861576,96,1.825789273
28.90705334,-97.85960149,75,1.177578898
32.5991417,-96.28734728,,1.322365432
29.94414155,-98.7113588,131,1.35568664
26.92601662,-97.66413984,2,1.960784314
33.18104136,-100.7780939,4,1.818181818
30.06040006,-99.34930144,200,1.840773125
30.48678918,-99.74856473,15,1.661129568
33.61643847,-100.2558057,0,0
29.34967888,-100.4186638,13,1.583434836
27.42435506,-97.69894948,153,1.688741722
33.60519951,-99.7422906,25,4.098360656
28.34453111,-99.09908775,50,1.9462826
33.66981763,-95.57404777,,2.337485071
34.06859623,-102.3516289,127,2.515349574
31.19531316,-98.24206613,93,1.482780612
29.38508402,-96.93186692,123,2.551337897
30.31120597,-96.97045773,63,1.229508197
31.29872538,-95.9936328,95,2.252786341
30.15152688,-94.81205615,,1.90068572
31.5454767,-96.58095444,134,2.239304813
36.27783108,-100.2733151,17,2.111801242
28.35101362,-98.1246786,42,1.762484264
30.70645047,-98.68475262,100,2.004811548
31.84947612,-103.5818571,1,0.2617801047
33.61008596,-101.8204789,,1.238805701
33.17657705,-101.8162849,41,2.437574316
30.96694679,-95.93003775,59,1.40375922
32.79868409,-94.3566123,61,3.05
32.30600051,-101.9513518,26,1.888162672
30.71780434,-99.22629416,13,1.279527559
28.81955746,-96.01230294,185,1.82788262
28.7429195,-100.3157686,,1.996225624
31.1925468,-99.34682807,50,2.783964365
31.55255453,-97.20217694,,1.295813839
28.35251708,-98.56769164,9,4.945054945
29.3557301,-99.11030298,,1.763919077
30.88990665,-99.8204794,12,1.926163724
31.86904128,-102.0315682,,1.083930203
30.7858183,-96.97718698,107,1.821896816
31.49557106,-98.59272068,37,2.316844083
32.30623474,-100.9212058,51,2.440191388
33.67521893,-97.72500958,133,2.543021033
30.30079133,-95.50572772,,0.8024054371
35.83769242,-101.8930281,115,1.834130781
33.11304005,-94.73255695,75,2.538071066
